id,value,feed_id,created_at,lat,lon,ele
0EPJT7ZC6X2BGH393VG6Q94X7J,1000.78,1589961,2021-03-28 10:48:36 UTC,,,
0EPJT86G8FFSYG917HB08HD82Q,1000.77,1589961,2021-03-28 10:49:00 UTC,,,
0EPJT8DM9BHR37JMJB87MFGR20,1000.74,1589961,2021-03-28 10:49:23 UTC,,,
0EPJT8MQ95WP5AND0EHSZYQ1CM,1000.76,1589961,2021-03-28 10:49:46 UTC,,,
0EPJT8VV802S2K1H69ZZQ877PQ,1000.78,1589961,2021-03-28 10:50:10 UTC,,,
0EPJT93077GJA3T5ZJ39X4E8Q6,1000.74,1589961,2021-03-28 10:50:33 UTC,,,
0EPJT9A4D3YF1EN9R13ZCEBESZ,1000.73,1589961,2021-03-28 10:50:57 UTC,,,
0EPJT9H7K8T9ZEXSTGD1A3N9XS,1000.74,1589961,2021-03-28 10:51:20 UTC,,,
0EPJT9RBAY4JX5VS4VT00XVWKN,1000.77,1589961,2021-03-28 10:51:43 UTC,,,
0EPJT9ZH7TH536BZFHKHR01E50,1000.73,1589961,2021-03-28 10:52:07 UTC,,,
0EPJTA6NFG3QGX67XE2V8EJV58,1000.83,1589961,2021-03-28 10:52:30 UTC,,,
0EPJTADS8Y2XTTRE69NWDFRX6G,1000.76,1589961,2021-03-28 10:52:53 UTC,,,
0EPJTAMXB5D5H1ND011RVX76KP,1000.77,1589961,2021-03-28 10:53:17 UTC,,,
0EPJTAW0DXTM4X5HH0VGP02545,1000.77,1589961,2021-03-28 10:53:40 UTC,,,
0EPJTB35D76SVHW4ACB209Q7T8,1000.78,1589961,2021-03-28 10:54:03 UTC,,,
0EPJTBA985ZGNA3T6QYESVG2PJ,1000.77,1589961,2021-03-28 10:54:27 UTC,,,
0EPJTBHCBK5P9H4377TC357K1P,1000.79,1589961,2021-03-28 10:54:50 UTC,,,
0EPJTBRGB6VWVK149VFNY4Z44G,1000.82,1589961,2021-03-28 10:55:13 UTC,,,
0EPJTBZME9KK5B5P4C0J6JFEWF,1000.81,1589961,2021-03-28 10:55:37 UTC,,,
0EPJTC6RETZXM6FYMQKXDWSK84,1000.81,1589961,2021-03-28 10:56:00 UTC,,,
0EPJTCDW80VNX1V09PHTJ709C3,1000.8,1589961,2021-03-28 10:56:23 UTC,,,
0EPJTCN09PESKTK8F24B2BK7A0,1000.82,1589961,2021-03-28 10:56:47 UTC,,,
0EPJTCW3P6X95X1PQ3S5MG0F2Y,1000.82,1589961,2021-03-28 10:57:10 UTC,,,
0EPJTD37BJ6Y7C0QEVZCEQJFPE,1000.9,1589961,2021-03-28 10:57:33 UTC,,,
0EPJTDAB9XYRXV7XHQQVPJXGBG,1000.81,1589961,2021-03-28 10:57:57 UTC,,,
0EPJTDHFAF3MZB37BCPY9ZAMKX,1000.88,1589961,2021-03-28 10:58:20 UTC,,,
0EPJTDRJA04AWGMD20VH0WJFX0,1000.89,1589961,2021-03-28 10:58:43 UTC,,,
0EPJTDZP9Q7B32F9AQCJ8TFXTK,1000.91,1589961,2021-03-28 10:59:07 UTC,,,
0EPJTE6SBDGQY7KY5Z6CVF3YN5,1000.88,1589961,2021-03-28 10:59:30 UTC,,,
0EPJTEDXASEJYHMTRNFWQF1VAP,1000.91,1589961,2021-03-28 10:59:53 UTC,,,
0EPJTEN1A0GH7K5VFVS0EJM48A,1000.95,1589961,2021-03-28 11:00:17 UTC,,,
0EPJTEW5AT50TBWN027W8ZEED4,1000.93,1589961,2021-03-28 11:00:40 UTC,,,
0EPJTF39C4XKX64HS4BWBR634R,1000.95,1589961,2021-03-28 11:01:03 UTC,,,
0EPJTFAGB9B5XFBBKJ6SA18FVH,1001.0,1589961,2021-03-28 11:01:27 UTC,,,
0EPJTFHMBH0WQV6WS71ETC7R8H,1000.97,1589961,2021-03-28 11:01:50 UTC,,,
0EPJTFRRB9MK5NA1Y16Q2H0W3V,1000.98,1589961,2021-03-28 11:02:14 UTC,,,
0EPJTFZVA40N8WS1AZA7QFWXYJ,1000.98,1589961,2021-03-28 11:02:37 UTC,,,
0EPJTG6ZBT73G1K973FDZXWSGP,1000.99,1589961,2021-03-28 11:03:00 UTC,,,
0EPJTGE2GY8A06N6DJ7N6XYWXX,1001.03,1589961,2021-03-28 11:03:23 UTC,,,
0EPJTGN7DH7GBDKAWR10GPP7C4,1000.99,1589961,2021-03-28 11:03:47 UTC,,,
0EPJTGWBRD9XGR68RSYR62JK0S,1001.03,1589961,2021-03-28 11:04:10 UTC,,,
0EPJTH3FBV10PMBBAX3GYDYT3Z,1001.03,1589961,2021-03-28 11:04:34 UTC,,,
0EPJTHAMEE17PJZY24KR78V1P7,1001.01,1589961,2021-03-28 11:04:57 UTC,,,
0EPJTHHPKWXCBEBFBQ00PHCDXF,1001.02,1589961,2021-03-28 11:05:20 UTC,,,
0EPJTHRTC1Q7JV1GP3GADAAA9P,1001.02,1589961,2021-03-28 11:05:44 UTC,,,
0EPJTHZYCF2DVQWTEE1Q13E70T,1000.99,1589961,2021-03-28 11:06:07 UTC,,,
0EPJTJ71CPTYDTACY2DJ2VKZDB,1000.97,1589961,2021-03-28 11:06:30 UTC,,,
0EPJTJE5AZZDJXGAV7NX416XBY,1001.02,1589961,2021-03-28 11:06:53 UTC,,,
0EPJTJN9JV7975JZ6SNKCMRR9P,1000.98,1589961,2021-03-28 11:07:17 UTC,,,
0EPJTJWDE2ZC4XZN90088B08PD,1001.02,1589961,2021-03-28 11:07:40 UTC,,,
0EPJTK3KECVHV80ZMJCHCAMG1W,1001.07,1589961,2021-03-28 11:08:04 UTC,,,
0EPJTKATK6VGTQDTGCM8NBRD5T,1001.08,1589961,2021-03-28 11:08:27 UTC,,,
0EPJTKHYB6N3V7WWJ6E8XWX13N,1001.1,1589961,2021-03-28 11:08:51 UTC,,,
0EPJTKS2C0PA3KX6QVY1TNHX53,1001.11,1589961,2021-03-28 11:09:14 UTC,,,
0EPJTM06CYTP8EGV9VG7Q176Z7,1001.06,1589961,2021-03-28 11:09:37 UTC,,,
0EPJTM79F3H1XRMG7PS23Y5AXD,1001.11,1589961,2021-03-28 11:10:01 UTC,,,
0EPJTMECFKSHDAY1H9TNBGHS1S,1001.1,1589961,2021-03-28 11:10:24 UTC,,,
0EPJTMNGJ2937N3X94DDM53CAW,1001.08,1589961,2021-03-28 11:10:47 UTC,,,
0EPJTMWME28TSKYQ43K0G29CDE,1001.16,1589961,2021-03-28 11:11:11 UTC,,,
0EPJTN3PDNTRCCNK5RB6XWHXSC,1001.13,1589961,2021-03-28 11:11:34 UTC,,,
0EPJTNATD9QXM4H7RB1A31D8BZ,1001.16,1589961,2021-03-28 11:11:57 UTC,,,
0EPJTNHYHMWWRFZVKDCN8HYGWR,1001.15,1589961,2021-03-28 11:12:20 UTC,,,
0EPJTNS3DE38X8RT9YPYFKKF13,1001.18,1589961,2021-03-28 11:12:44 UTC,,,
0EPJTP07CZ4MR797NE21GA2E4X,1001.21,1589961,2021-03-28 11:13:07 UTC,,,
0EPJTP7BD9DJMPJR1A743M2660,1001.23,1589961,2021-03-28 11:13:31 UTC,,,
0EPJTPEFCM4AD7XPBNV0EST0YR,1001.21,1589961,2021-03-28 11:13:54 UTC,,,
0EPJTPNMF7WJRQ80XYWDK650KR,1001.22,1589961,2021-03-28 11:14:17 UTC,,,
0EPJTPWRCHS0T3CDTPA5507H5D,1001.2,1589961,2021-03-28 11:14:41 UTC,,,
0EPJTQ3YF289ECX8ZXHKJ4SCK6,1001.23,1589961,2021-03-28 11:15:04 UTC,,,
0EPJTQB1EDCMXNN6WE20NP0QFP,1001.23,1589961,2021-03-28 11:15:28 UTC,,,
0EPJTQJ4E9XTYWN8YPA8MRC74A,1001.21,1589961,2021-03-28 11:15:51 UTC,,,
0EPJTQS8K6R9NDXEFCH4E7A8M5,1001.21,1589961,2021-03-28 11:16:14 UTC,,,
0EPJTR0CD2MBFB5W9D9WRGW267,1001.21,1589961,2021-03-28 11:16:37 UTC,,,
0EPJTR7FG1RZZ3MR5B8VQTGVHQ,1001.23,1589961,2021-03-28 11:17:01 UTC,,,
0EPJTREKCC73SYRBHM7SARN901,1001.18,1589961,2021-03-28 11:17:24 UTC,,,
0EPJTRNPGDNR3TSWQX52P5H9YJ,1001.2,1589961,2021-03-28 11:17:47 UTC,,,
0EPJTRWSF91RM10HK9PZ7NN961,1001.23,1589961,2021-03-28 11:18:11 UTC,,,
0EPJTS3XHAV1HWKYS4AFDWX13E,1001.23,1589961,2021-03-28 11:18:34 UTC,,,
0EPJTSB1GS2H4JFKRFJ7T83VKZ,1001.24,1589961,2021-03-28 11:18:57 UTC,,,
0EPJTSJ5FRSE18DZPSSXE1GCBP,1001.28,1589961,2021-03-28 11:19:21 UTC,,,
0EPJTSS9HGEN2S0JVA67EM3TEX,1001.26,1589961,2021-03-28 11:19:44 UTC,,,
0EPJTT0CGWKB8Q8KX1SNEPNYBV,1001.26,1589961,2021-03-28 11:20:07 UTC,,,
0EPJTT7JEHNR326QQKJFQXCPPA,1001.27,1589961,2021-03-28 11:20:31 UTC,,,
0EPJTTEPEW2V36E3RD43TJCE25,1001.28,1589961,2021-03-28 11:20:54 UTC,,,
0EPJTTNTFACH9J7YZQ9TGQBMXS,1001.29,1589961,2021-03-28 11:21:17 UTC,,,
0EPJTTWYFEXW40V3VPEHSBSBP7,1001.34,1589961,2021-03-28 11:21:41 UTC,,,
0EPJTV434K3QY5HZ1QJTN569D0,1001.28,1589961,2021-03-28 11:22:04 UTC,,,
0EPJTVB7TPEBSACXFBX7GQJJ50,1001.36,1589961,2021-03-28 11:22:28 UTC,,,
0EPJTVJCG3F3CPN1FEYWKVCD4G,1001.36,1589961,2021-03-28 11:22:51 UTC,,,
0EPJTVSFFG4616T0G73MDSQ9DR,1001.33,1589961,2021-03-28 11:23:14 UTC,,,
0EPJTW0MEQ6CJ3D5977M913R2M,1001.4,1589961,2021-03-28 11:23:38 UTC,,,
0EPJTW7QMTYQT9Z2WAZR86ZKTH,1001.4,1589961,2021-03-28 11:24:01 UTC,,,
0EPJTWEWH9T2MMXNBSMK7A2TQ2,1001.36,1589961,2021-03-28 11:24:24 UTC,,,
0EPJTWP0FHFZQ5J5GBBSXXRG3X,1001.41,1589961,2021-03-28 11:24:48 UTC,,,
0EPJTWX4G788WVH3MK7M50GGWW,1001.41,1589961,2021-03-28 11:25:11 UTC,,,
0EPJTX48HTRQBBDTXBFFR7TB2D,1001.44,1589961,2021-03-28 11:25:34 UTC,,,
0EPJTXBCJCHJWQFDW9ED3KFCP2,1001.44,1589961,2021-03-28 11:25:58 UTC,,,
0EPJTXJGGV9YZXHHYH1NYD0K5V,1001.41,1589961,2021-03-28 11:26:21 UTC,,,
0EPJTXSMJ5PV6XVD9P3YPT47EZ,1001.39,1589961,2021-03-28 11:26:44 UTC,,,
0EPJTY0RJ0N05PJWCGVZSN1XYS,1001.43,1589961,2021-03-28 11:27:08 UTC,,,
0EPJTY7WKY74BXCCNPZZEJFD6V,1001.47,1589961,2021-03-28 11:27:31 UTC,,,
0EPJTYF0JQQKPRQDW2E44BX1TG,1001.44,1589961,2021-03-28 11:27:55 UTC,,,
0EPJTYP4H5NFFBFF29AGZ0S03Z,1001.45,1589961,2021-03-28 11:28:18 UTC,,,
0EPJTYX8KKC83DRMQ1F0CCG35G,1001.44,1589961,2021-03-28 11:28:41 UTC,,,
0EPJTZ4DSTK2EZAGVA86T5WVHV,1001.49,1589961,2021-03-28 11:29:05 UTC,,,
0EPJTZBHH08JK5S6326Y9E88D8,1001.49,1589961,2021-03-28 11:29:28 UTC,,,
0EPJTZJNMMWVNC9F1V3MP9RRS5,1001.47,1589961,2021-03-28 11:29:51 UTC,,,
0EPJTZSSSRTDG1BNJ3XWZ1AY35,1001.53,1589961,2021-03-28 11:30:15 UTC,,,
0EPJV00XK31C883RXK7A1WPPNX,1001.45,1589961,2021-03-28 11:30:38 UTC,,,
0EPJV081HX39HFFJ719NQD180R,1001.52,1589961,2021-03-28 11:31:01 UTC,,,
0EPJV0F4PM8G8FCC32RXM5ZK7A,1001.58,1589961,2021-03-28 11:31:25 UTC,,,
0EPJV0P8K3V3TGD1XN7AJ93YQP,1001.57,1589961,2021-03-28 11:31:48 UTC,,,
0EPJV0XCQY88S1RA5C0D84HYHF,1001.59,1589961,2021-03-28 11:32:11 UTC,,,
0EPJV14HHK1A8H8862BN5VZAWY,1001.57,1589961,2021-03-28 11:32:35 UTC,,,
0EPJV1BNMF6XNKYYTARF97NTPS,1001.58,1589961,2021-03-28 11:32:58 UTC,,,
0EPJV1JSP81E8XB9S58NPHCZGW,1001.57,1589961,2021-03-28 11:33:22 UTC,,,
0EPJV1SWK9C7TZY35JSXV43VYB,1001.57,1589961,2021-03-28 11:33:45 UTC,,,
0EPJV20ZKG99W66CMAKJY5PJ65,1001.6,1589961,2021-03-28 11:34:08 UTC,,,
0EPJV283J4VFQKYGXYVBNH4VZS,1001.57,1589961,2021-03-28 11:34:31 UTC,,,
0EPJV2F7K93KFMR2ZPHVVRD07C,1001.56,1589961,2021-03-28 11:34:55 UTC,,,
0EPJV2PBJZ9ZBYXN4HNNPA7JB3,1001.57,1589961,2021-03-28 11:35:18 UTC,,,
0EPJV2XFP5Y306D6K4DRTV4DWS,1001.6,1589961,2021-03-28 11:35:41 UTC,,,
0EPJV34K64YDNAAM6Y0EJE1XS3,1001.6,1589961,2021-03-28 11:36:05 UTC,,,
0EPJV3BQPP4AA15HZYEHJ2BQ2V,1001.62,1589961,2021-03-28 11:36:28 UTC,,,
0EPJV3JVNB94VER8ACFTR3GW89,1001.59,1589961,2021-03-28 11:36:51 UTC,,,
0EPJV3SYJ2CE9ZY80H5WPPZGK4,1001.6,1589961,2021-03-28 11:37:15 UTC,,,
0EPJV412J0C4X3XXDX8BW95GAB,1001.6,1589961,2021-03-28 11:37:38 UTC,,,
0EPJV486ZHFTY89CSCMWZ70RAR,1001.59,1589961,2021-03-28 11:38:01 UTC,,,
0EPJV4FAK63EF7EFW26BR63QDS,1001.63,1589961,2021-03-28 11:38:25 UTC,,,
0EPJV4PEQJF27SWV14JG8148MS,1001.65,1589961,2021-03-28 11:38:48 UTC,,,
0EPJV4XJK0JGC269VSNKQPWEHJ,1001.61,1589961,2021-03-28 11:39:11 UTC,,,
0EPJV54PK8TQMW30821M4PWVG8,1001.64,1589961,2021-03-28 11:39:35 UTC,,,
0EPJV5BSN3TB9D851PV8PAEVPN,1001.69,1589961,2021-03-28 11:39:58 UTC,,,
0EPJV5JXJ210EH5S6JM0NPXTAS,1001.67,1589961,2021-03-28 11:40:21 UTC,,,
0EPJV5T05C4C3802DKHXSGQARS,1001.72,1589961,2021-03-28 11:40:45 UTC,,,
0EPJV614K8F3TZ48EFYY8XYVN7,1001.73,1589961,2021-03-28 11:41:08 UTC,,,
0EPJV688P288Z2APV906RYY27P,1001.73,1589961,2021-03-28 11:41:31 UTC,,,
0EPJV6FDJS6NCP23PNYXWJCFXX,1001.81,1589961,2021-03-28 11:41:55 UTC,,,
0EPJV6PHS7FVCD9W0TB9Y5F3H0,1001.74,1589961,2021-03-28 11:42:18 UTC,,,
0EPJV6XPP90ZTPQD1D2CBTGF5R,1001.78,1589961,2021-03-28 11:42:42 UTC,,,
0EPJV74TK94NQCN66TG1CC4S2G,1001.77,1589961,2021-03-28 11:43:05 UTC,,,
0EPJV7BYQDBN3KB3YK8WCR84C1,1001.74,1589961,2021-03-28 11:43:28 UTC,,,
0EPJV7K1PXVX8EGHE7DHVR165B,1001.78,1589961,2021-03-28 11:43:51 UTC,,,
0EPJV7T5PCF7GB63SVC32RVF1M,1001.77,1589961,2021-03-28 11:44:15 UTC,,,
0EPJV8194TC0PKYETM2KFMZY05,1001.79,1589961,2021-03-28 11:44:38 UTC,,,
0EPJV88DVXYGF1EBW4BPVH4MMG,1001.8,1589961,2021-03-28 11:45:02 UTC,,,
0EPJV8FHNJ1JJYGTHY2HT0MJ3R,1001.82,1589961,2021-03-28 11:45:25 UTC,,,
0EPJV8PNM5N749H5NZKRCFJKJ2,1001.85,1589961,2021-03-28 11:45:48 UTC,,,
0EPJV8XRM0T54SBVBVFWKXGBME,1001.78,1589961,2021-03-28 11:46:11 UTC,,,
0EPJV94WPCG9XRN8MQJ8KSM4WD,1001.85,1589961,2021-03-28 11:46:35 UTC,,,
0EPJV9C0NPYWKZRCSHPRSTKM7H,1001.82,1589961,2021-03-28 11:46:58 UTC,,,
0EPJV9K4QAEQQD6XCXHW6DK8KJ,1001.85,1589961,2021-03-28 11:47:22 UTC,,,
0EPJV9T8PRMXQP6G4TCQEY5ENA,1001.87,1589961,2021-03-28 11:47:45 UTC,,,
0EPJVA1CNNDWEZVB1THEC3SVKC,1001.76,1589961,2021-03-28 11:48:08 UTC,,,
0EPJVA8GPS12ZGM7SE4NM76244,1001.84,1589961,2021-03-28 11:48:32 UTC,,,
0EPJVAFMP7653TT448AAT2XYQ7,1001.88,1589961,2021-03-28 11:48:55 UTC,,,
0EPJVAPQN5JWJ6G53ATD3TQX9Z,1001.82,1589961,2021-03-28 11:49:18 UTC,,,
0EPJVAXTPQG1AG2M7QARA0PCPJ,1001.86,1589961,2021-03-28 11:49:41 UTC,,,
0EPJVB55VQ12RC2RH7NP409PPR,1001.84,1589961,2021-03-28 11:50:05 UTC,,,
0EPJVBCBSBJS438MSTBHE3S5WX,1001.87,1589961,2021-03-28 11:50:29 UTC,,,
0EPJVBKEP9ZWH138XN43HP1TPZ,1001.92,1589961,2021-03-28 11:50:52 UTC,,,
0EPJVBTJQRA6PBGGWVADV7MFC0,1001.85,1589961,2021-03-28 11:51:16 UTC,,,
0EPJVC1PQB5RVMH4AC77678X68,1001.89,1589961,2021-03-28 11:51:39 UTC,,,
0EPJVC8VR9T31BV4D0CGT5Y67J,1001.92,1589961,2021-03-28 11:52:02 UTC,,,
0EPJVCFZRGE7TESF1NSKAN0J2X,1001.88,1589961,2021-03-28 11:52:26 UTC,,,
0EPJVCQ3QV76NCR5X5HKQ5HSQA,1001.89,1589961,2021-03-28 11:52:49 UTC,,,
0EPJVCY7NSNJ1PNWCCMASVGGCB,1001.89,1589961,2021-03-28 11:53:12 UTC,,,
0EPJVD5BND9H70ZEK33YV76NWE,1001.92,1589961,2021-03-28 11:53:36 UTC,,,
0EPJVDCFR2Y2AP6RV3BDQPN4VM,1001.95,1589961,2021-03-28 11:53:59 UTC,,,
0EPJVDKKNQ0TG4YTKM6M5664J9,1001.96,1589961,2021-03-28 11:54:22 UTC,,,
0EPJVDTQS3HNDCSVFDGWDY06XT,1001.92,1589961,2021-03-28 11:54:46 UTC,,,
0EPJVE1TXNKY8HWYRR076TJ883,1001.91,1589961,2021-03-28 11:55:09 UTC,,,
0EPJVE8YR6QX8GK8HDN7M4JK58,1001.93,1589961,2021-03-28 11:55:32 UTC,,,
0EPJVEG2QJ1FFXMRKZT0XS50V4,1001.94,1589961,2021-03-28 11:55:56 UTC,,,
0EPJVEQ5SR24324A045H6DV2J4,1001.96,1589961,2021-03-28 11:56:19 UTC,,,
0EPJVEY7X8PA1RWSZC2Q3V8ZV0,1002.02,1589961,2021-03-28 11:56:42 UTC,,,
0EPJVF5BQVDX2HHWH9MBF54PS8,1002.01,1589961,2021-03-28 11:57:05 UTC,,,
0EPJVFCFQS275HXDMR479GH25H,1001.97,1589961,2021-03-28 11:57:29 UTC,,,
0EPJVFKJRJAR4XR75PSCANS2PP,1002.05,1589961,2021-03-28 11:57:52 UTC,,,
0EPJVFTMTRSKPA2AHG4HGWTHCD,1002.02,1589961,2021-03-28 11:58:15 UTC,,,
0EPJVG1SPJ646A33GNDJ5ZZTHV,1002.02,1589961,2021-03-28 11:58:39 UTC,,,
0EPJVG8XR17SDMHAWT815YAPQV,1002.04,1589961,2021-03-28 11:59:02 UTC,,,
0EPJVGG1RVMW3HDJR9TEMV5SM7,1002.02,1589961,2021-03-28 11:59:25 UTC,,,
0EPJVGQ5RNTEZ53Z4TFDDZ5NS8,1002.07,1589961,2021-03-28 11:59:49 UTC,,,
0EPJVGY9R5YH2KQ7QA2SGWJKMG,1002.03,1589961,2021-03-28 12:00:12 UTC,,,
0EPJVH5DWAG691ZS8HY1179CE0,1002.03,1589961,2021-03-28 12:00:35 UTC,,,
0EPJVHCHQY0R6A7EV8F2RD1H1R,1002.03,1589961,2021-03-28 12:00:59 UTC,,,
0EPJVHKMRW5XNY6RY0YH5YJ3A7,1001.99,1589961,2021-03-28 12:01:22 UTC,,,
0EPJVHTRS54PPNR15EQ2PN0PS7,1001.98,1589961,2021-03-28 12:01:45 UTC,,,
0EPJVJ1WTHKK5Y5P30K3QR3J2M,1002.0,1589961,2021-03-28 12:02:09 UTC,,,
0EPJVJ8ZSYP2ZSCY1B8RHVRDQ6,1001.99,1589961,2021-03-28 12:02:32 UTC,,,
0EPJVJG4RE6NY5KJV3NPA5GJQ7,1002.05,1589961,2021-03-28 12:02:55 UTC,,,
0EPJVJQ84J4WK68XP371RCY4P5,1002.02,1589961,2021-03-28 12:03:19 UTC,,,
0EPJVJYDRP16VZT8YYVNP11K3X,1001.98,1589961,2021-03-28 12:03:42 UTC,,,
0EPJVK5HSD3CH385RRZ16VC32Q,1001.99,1589961,2021-03-28 12:04:06 UTC,,,
0EPJVKCNR9R08RDTZ0DJAYBP26,1002.05,1589961,2021-03-28 12:04:29 UTC,,,
0EPJVKKRTYF1MB2F1ADFAGX3QK,1002.04,1589961,2021-03-28 12:04:52 UTC,,,
0EPJVKTW7J1PAQHW4ZEQW9RQQ1,1002.06,1589961,2021-03-28 12:05:15 UTC,,,
0EPJVM20RPSN5E5XMVTMTR6J8G,1002.09,1589961,2021-03-28 12:05:39 UTC,,,
0EPJVM956N59K391KFZP74JR8G,1002.09,1589961,2021-03-28 12:06:02 UTC,,,
0EPJVMG9WFY0GDV4YX113JPWAY,1002.1,1589961,2021-03-28 12:06:26 UTC,,,
0EPJVMQDV8JFZAWWZGK45X0YE0,1002.12,1589961,2021-03-28 12:06:49 UTC,,,
0EPJVMYFWFYS2D9SMJ7WZH39DA,1002.13,1589961,2021-03-28 12:07:12 UTC,,,
0EPJVN5KTJ870QTBYAW72XTSHY,1002.11,1589961,2021-03-28 12:07:35 UTC,,,
0EPJVNCQTQAJGA49FXVD3GC7EN,1002.12,1589961,2021-03-28 12:07:59 UTC,,,
0EPJVNKVT778TKD1NA2E753S92,1002.13,1589961,2021-03-28 12:08:22 UTC,,,
0EPJVNTYSTQFZNCGJNKJ81MH65,1002.19,1589961,2021-03-28 12:08:45 UTC,,,
0EPJVP22VZYF7Q46T74N96KMPH,1002.16,1589961,2021-03-28 12:09:09 UTC,,,
0EPJVP9707XN4J2WDSZZMYWRQ1,1002.16,1589961,2021-03-28 12:09:32 UTC,,,
0EPJVPGBTYHRSRFKGC5QRVC8HJ,1002.16,1589961,2021-03-28 12:09:56 UTC,,,
0EPJVPQEV3T9K9RMZ9VQBC2M99,1002.17,1589961,2021-03-28 12:10:19 UTC,,,
0EPJVPYJVM3AH026Z19J4YYWJS,1002.18,1589961,2021-03-28 12:10:42 UTC,,,
0EPJVQ5PTX7V6BGMZTT4V3D2T1,1002.22,1589961,2021-03-28 12:11:05 UTC,,,
0EPJVQCTTP8EVWG9W1QS3431C0,1002.21,1589961,2021-03-28 12:11:29 UTC,,,
0EPJVQKYT58959CQNEVJ6Z0AMZ,1002.25,1589961,2021-03-28 12:11:52 UTC,,,
0EPJVQV1W7S15NHDRS62RT577D,1002.28,1589961,2021-03-28 12:12:15 UTC,,,
0EPJVR24TMSWYNR4EEBPYD2PKH,1002.33,1589961,2021-03-28 12:12:39 UTC,,,
0EPJVR98WYGQDEMDRJT6KWE31H,1002.29,1589961,2021-03-28 12:13:02 UTC,,,
0EPJVRGCTZ0VP99HTNCR3PBNQS,1002.27,1589961,2021-03-28 12:13:25 UTC,,,
0EPJVRQH9QT8N8VT0BGFKAE8TN,1002.32,1589961,2021-03-28 12:13:49 UTC,,,
0EPJVRYNW2FT2N1P96T9TXTQWQ,1002.3,1589961,2021-03-28 12:14:12 UTC,,,
0EPJVS5RTVBQHCHM6FH8QPQSQV,1002.32,1589961,2021-03-28 12:14:35 UTC,,,
0EPJVSCWX062MKVDK15FRHY2AY,1002.33,1589961,2021-03-28 12:14:59 UTC,,,
0EPJVSM0APK50ACWX57X9YK490,1002.35,1589961,2021-03-28 12:15:22 UTC,,,
0EPJVSV44PR3M2FAX889G230K3,1002.31,1589961,2021-03-28 12:15:45 UTC,,,
0EPJVT27V5QAWWVT3QDJFXTEQC,1002.32,1589961,2021-03-28 12:16:09 UTC,,,
0EPJVT9C0MB6AR771G14G15EG2,1002.36,1589961,2021-03-28 12:16:32 UTC,,,
0EPJVTGFW46A2P021SBKW6H1RZ,1002.32,1589961,2021-03-28 12:16:55 UTC,,,
0EPJVTQKVSN2C0B03JN5GQP59M,1002.33,1589961,2021-03-28 12:17:19 UTC,,,
0EPJVTYPXS34EXYF8PX5RQ13D6,1002.37,1589961,2021-03-28 12:17:42 UTC,,,
0EPJVV5SWQ0S8ZGGDDDAKGK885,1002.37,1589961,2021-03-28 12:18:05 UTC,,,
0EPJVVCXXRA2S6EJJDFCED9MHD,1002.43,1589961,2021-03-28 12:18:29 UTC,,,
0EPJVVM1WV6AMN11JDP2A1DHGK,1002.37,1589961,2021-03-28 12:18:52 UTC,,,
0EPJVVV5WRWVGM94PR35BAV9Z5,1002.38,1589961,2021-03-28 12:19:15 UTC,,,
0EPJVW29XDT0T98VV19JGG8B53,1002.4,1589961,2021-03-28 12:19:39 UTC,,,
0EPJVW9E50WKVT219Y7EJ4GZ9Z,1002.43,1589961,2021-03-28 12:20:02 UTC,,,
0EPJVWGK0VWT1PFRH50J3MRAB3,1002.39,1589961,2021-03-28 12:20:25 UTC,,,
0EPJVWQNZ5TK4HYSZXV1BE95YZ,1002.39,1589961,2021-03-28 12:20:49 UTC,,,
0EPJVWYTZBF3476VX9P11Q3VC9,1002.42,1589961,2021-03-28 12:21:12 UTC,,,
0EPJVX5Y7NC35PMW5TDYJ94CT7,1002.39,1589961,2021-03-28 12:21:35 UTC,,,
0EPJVXD1XDAQH3FF87V1H6NHBB,1002.46,1589961,2021-03-28 12:21:59 UTC,,,
0EPJVXM604DQG88T3TSKGVXQWH,1002.42,1589961,2021-03-28 12:22:22 UTC,,,
0EPJVXV9YK2K4H8ZCYVKV3KZN9,1002.42,1589961,2021-03-28 12:22:45 UTC,,,
0EPJVY2E10G6RT0HMK3P2EHFZQ,1002.45,1589961,2021-03-28 12:23:09 UTC,,,
0EPJVY9J06ECE3Y6DBMTHHAM0T,1002.48,1589961,2021-03-28 12:23:32 UTC,,,
0EPJVYGRYAPXWJ3WVAV6B4V89T,1002.46,1589961,2021-03-28 12:23:56 UTC,,,
0EPJVYR1Y7HCFDQ6KH146Q1QGJ,1002.49,1589961,2021-03-28 12:24:20 UTC,,,
0EPJVYZ5Y3HRT8AREYXVZ9MTRD,1002.49,1589961,2021-03-28 12:24:43 UTC,,,
0EPJVZ69ZKDJ8NZMSEVTS852BQ,1002.51,1589961,2021-03-28 12:25:06 UTC,,,
0EPJVZDDXN7RDV7B6RZFSMYMSM,1002.53,1589961,2021-03-28 12:25:30 UTC,,,
0EPJVZMHZF3PMDBM1AM4HZNG4H,1002.52,1589961,2021-03-28 12:25:53 UTC,,,
0EPJVZVNYP5RPTGRBP9QMZMYKC,1002.51,1589961,2021-03-28 12:26:16 UTC,,,
0EPJW02SXK6XTW8MZ2V10QZSK8,1002.53,1589961,2021-03-28 12:26:40 UTC,,,
0EPJW09Y0QNPG37P5Q5Z0P8TC4,1002.58,1589961,2021-03-28 12:27:03 UTC,,,
